WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Estimates Start After
156,CAN,NGDPD,Canada,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",272.982,306.223,313.524,340.55,355.373,364.771,377.445,431.334,507.378,565.077,593.962,610.322,592.401,577.2,578.138,604.034,628.569,652.834,631.852,676.005,742.319,736.425,757.981,892.498,"1,023.17","1,169.47","1,315.52","1,464.98","1,549.07","1,371.15","1,613.46","1,788.65","1,824.29","1,837.44","1,783.78","1,550.54","1,532.34","1,627.30","1,700.48","1,776.82","1,855.70","1,923.59",2015
626,CAF,NGDPD,Central African Republic,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",0.714,0.743,0.719,0.69,0.67,0.883,1.158,1.275,1.372,1.354,1.572,1.498,1.494,1.309,0.858,1.117,1,0.979,1.036,1.039,0.885,0.897,0.963,1.11,1.257,1.337,1.461,1.698,1.985,1.982,1.986,2.196,2.171,1.519,1.706,1.593,1.782,2.003,2.248,2.521,2.836,3.157,2012
628,TCD,NGDPD,Chad,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",0.738,0.873,0.844,0.844,0.907,0.983,1.211,1.372,1.604,1.515,1.826,1.809,1.886,1.648,1.335,1.636,1.819,1.748,1.975,1.739,1.572,1.936,2.257,3.102,5.003,6.658,7.429,8.651,10.401,9.278,10.678,12.168,12.375,12.951,13.948,10.901,10.441,11.579,12.408,14.117,15.118,15.897,2013
228,CHL,NGDPD,Chile,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",28.7,33.981,25.337,20.581,20.014,17.161,18.449,21.759,25.65,29.547,32.851,37.812,46.065,49.285,56.86,73.272,77.677,84.835,81.542,75.237,77.982,71.285,70.103,76.098,99.269,123.057,154.718,173.069,179.556,172.094,217.277,250.652,265.158,277.068,258.712,240.233,234.903,242.641,253.973,266.55,280.483,295.759,2015
924,CHN,NGDPD,China,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",305.346,290.836,286.72,307.677,316.628,312.617,303.34,330.303,411.923,461.066,398.624,415.603,495.67,623.049,566.49,736.873,867.22,965.337,"1,032.57","1,097.14","1,214.93","1,344.08","1,477.51","1,671.07","1,966.25","2,308.82","2,774.27","3,571.65","4,604.73","5,121.99","6,066.21","7,522.16","8,570.28","9,635.21","10,557.64","11,181.56","11,391.62","12,361.74","13,576.05","14,917.96","16,458.03","18,033.35",2015
233,COL,NGDPD,Colombia,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",46.784,50.969,54.583,54.249,53.581,48.877,48.944,50.948,54.925,55.384,56.412,58.308,68.997,78.195,98.26,111.237,116.838,128.267,118.442,103.761,99.875,98.201,97.946,94.645,117.092,146.547,162.766,207.465,244.302,233.893,286.954,335.437,369.43,380.17,378.544,292.091,274.135,300.988,325.195,352.059,380.615,409.758,2015
632,COM,NGDPD,Comoros,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",0.152,0.133,0.126,0.122,0.118,0.12,0.162,0.196,0.207,0.199,0.25,0.26,0.281,0.278,0.186,0.232,0.231,0.212,0.216,0.223,0.202,0.22,0.252,0.325,0.363,0.388,0.404,0.466,0.533,0.537,0.544,0.611,0.596,0.658,0.684,0.589,0.622,0.657,0.7,0.75,0.806,0.857,2015
636,COD,NGDPD,Democratic Republic of the Congo,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",68.606,59.726,64.939,52.378,34.951,31.943,35.84,33.932,39.314,40.006,41.448,40.25,36.333,47.45,25.746,25.021,32.099,28.819,21.089,19.147,19.077,8.173,8.719,8.954,10.341,11.951,14.296,16.364,19.129,18.315,20.641,24.575,27.566,32.676,35.918,38.386,39.82,41.889,44.753,47.864,51.189,54.545,2013
634,COG,NGDPD,Republic of Congo,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",2.083,1.708,1.489,1.354,1.245,1.276,1.746,2.121,2.257,2.384,2.799,2.725,2.933,2.684,1.769,2.116,2.54,2.323,1.949,2.357,3.22,2.794,3.02,3.503,4.655,6.098,7.738,8.407,11.915,9.618,12.029,14.433,13.678,13.478,13.552,8.843,8.834,10.271,11.035,11.701,12.36,13.14,2014
238,CRI,NGDPD,Costa Rica,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",4.956,2.692,2.674,3.228,3.755,4.024,4.518,4.65,4.733,5.36,5.858,7.348,8.796,9.888,10.831,12.019,12.151,13.161,14.465,16.205,16.359,16.828,17.28,17.971,19.077,20.482,23.109,27.003,30.61,30.143,37.238,42.305,46.473,49.585,49.604,52.898,57.689,61.534,65.872,70.357,75.227,80.806,2015
662,CIV,NGDPD,C?e d'Ivoire,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",10.04,8.321,7.466,6.737,6.717,6.851,9.17,10.088,10.195,9.757,10.796,10.493,11.153,11.046,8.314,11.001,12.138,11.831,12.682,12.393,10.748,11.202,12.39,15.336,16.576,17.115,17.817,20.373,24.339,24.341,24.931,25.693,26.805,31.274,34.047,31.421,34.649,38.396,42.424,46.769,51.546,56.118,2012
960,HRV,NGDPD,Croatia,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12.247,12.968,17.349,22.388,23.601,23.974,25.346,23.374,21.773,23.273,26.905,34.723,41.619,45.446,50.497,60.174,70.546,62.681,59.636,62.193,56.48,57.749,57.171,48.85,49.855,51.473,53.525,56.04,58.857,61.133,2015
423,CYP,NGDPD,Cyprus,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",2.311,2.239,2.316,2.318,2.444,2.607,3.312,3.974,4.583,4.894,5.995,6.187,7.414,7.089,7.993,9.924,9.999,9.506,10.223,10.454,9.938,10.333,11.354,14.458,17.216,18.597,20.267,23.894,27.701,25.742,25.368,27.198,25.029,23.993,23.113,19.33,19.931,20.525,21.419,22.456,23.456,24.278,2015
935,CZE,NGDPD,Czech Republic,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,59.519,66.797,61.602,66.347,64.719,61.474,67.376,81.684,99.322,118.971,135.99,155.213,188.614,235.513,205.852,207.016,227.948,207.376,209.402,207.818,185.156,193.535,201.107,204.885,206.742,208.717,207.167,2015
128,DNK,NGDPD,Denmark,"Gross domestic product, current prices","Values are based upon GDP in national currency converted to U.S. dollars using market exchange rates (yearly average). Exchange rate projections are provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise. Expenditure-based GDP is total final expenditures at purchasers? prices (including the f.o.b. value of exports of goods and services), less the f.o.b. value of imports of goods and services. [SNA 1993]",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",71.14,61.893,60.423,60.65,59.115,62.682,88.103,109.433,115.568,112.436,138.258,139.265,152.961,143.21,156.181,185.042,187.644,173.558,177.005,177.961,164.188,164.82,178.648,218.139,251.24,264.581,282.972,319.5,352.589,319.765,319.812,341.498,325.012,338.927,346.119,295.091,302.571,314.766,326.813,340.995,356.532,369.883,2015
